"ß_hat_log_0","ß_hat_log_1","ß_hat_log_2","ß_hat_log_3","ß_hat_log_4","ß_hat_log_5","ß_hat_log_6","ß_hat_log_7","ß_hat_log_8","ß_hat_log_9","ß_hat_log_10","ß_hat_log_11","ß_hat_log_12","ß_hat_log_13","ß_hat_log_14","ß_hat_log_15","ß_hat_log_16","ß_hat_log_17","ß_hat_log_18","ß_hat_log_19","ß_hat_log_20","ß_hat_log_21","ß_hat_log_22","ß_hat_log_23","ß_hat_log_24","ß_hat_log_25","ß_hat_log_26","ß_hat_log_27","ß_hat_log_28","ß_hat_log_29","ß_hat_log_30","ß_hat_lcc_0","ß_hat_lcc_1","ß_hat_lcc_2","ß_hat_lcc_3","ß_hat_lcc_4","ß_hat_lcc_5","ß_hat_lcc_6","ß_hat_lcc_7","ß_hat_lcc_8","ß_hat_lcc_9","ß_hat_lcc_10","ß_hat_lcc_11","ß_hat_lcc_12","ß_hat_lcc_13","ß_hat_lcc_14","ß_hat_lcc_15","ß_hat_lcc_16","ß_hat_lcc_17","ß_hat_lcc_18","ß_hat_lcc_19","ß_hat_lcc_20","ß_hat_lcc_21","ß_hat_lcc_22","ß_hat_lcc_23","ß_hat_lcc_24","ß_hat_lcc_25","ß_hat_lcc_26","ß_hat_lcc_27","ß_hat_lcc_28","ß_hat_lcc_29","ß_hat_lcc_30","a_bar_lcc","lcc_subsample_size"
-9.72744549899252,0.994479897606561,0.984511076493818,1.03314944225982,1.02217708863328,1.04304429729884,0.999224904034162,1.0501515434997,0.980476518672719,1.015899170075,1.00061680785307,1.00007319132923,0.998647834648067,1.00752999089269,0.976908998524301,0.98945889860971,0.0126947159813223,0.0456779482407265,-0.00396966885886946,-0.0163929592835337,0.0292948619950498,-0.0102870767561724,0.0194816071158476,0.0114422297684832,0.00522670247683145,0.0246715573413298,-0.0382318668234475,0.0194914739200007,-0.0302479632337442,0.00572335060551901,0.0201599040061689,-9.64264527251036,0.974345337269508,1.01657890167198,1.00463672413769,1.05532711772219,1.0541886511395,0.959308583858684,1.05140601572917,0.946290442741793,0.972981751112196,1.04989692919787,0.972355347138364,0.933185310590704,0.960483074949978,0.987835878679777,1.03191261263947,0.0500509285265745,-0.0128059016133626,0.00295548696266856,-0.0052921434704954,0.0257482381252665,-0.0110275229996444,-0.0520628523346837,0.0318505570072794,-0.0251242205119906,-0.00293764913822101,-0.0117068013574676,0.0270010958251548,-0.0348300102155971,-0.0512536850671163,0.0439028421183043,0.0207848923627649,2068
-9.67170056081951,0.986365167120393,0.998750667190967,0.970610064114723,0.987769066995495,1.00512988928012,1.01869167885343,0.977272565000856,1.00567493174821,1.00996478061343,0.982493664756776,0.993460133103784,0.976227639004743,1.00006915529036,1.03354533824522,1.01487659982021,-0.0076348545390889,0.0232325781040371,0.00194548904617342,0.026591561831114,-0.0184128333499842,0.0132431269566146,-0.0482198279332783,-0.0345507300495618,0.010065550247506,-0.0377845355918221,0.00511739881596131,-0.00322615662276562,0.0268406233802773,0.029812882109097,-0.0093549384422032,-9.33471523803679,1.02408891368818,0.911217318851275,0.930681090210692,0.896255421376229,1.0254596942269,0.968543945688887,0.904577825430598,0.943633461409718,0.963257168267675,0.915571031180421,1.00650168587264,0.885741998208611,1.0235515568974,0.932657558546561,0.99701976045532,-0.0454376754855109,0.065023117215472,-0.0269826306472371,0.101702308575327,-0.0507881598438903,0.0509138526867071,-0.0612890249124895,-0.0211524643526829,-0.0182963612789323,-0.0635129272914265,-0.00599294843419361,-0.0446576976550353,0.0244772311893772,0.0286701176304155,-0.0188428923920414,0.0218121083405086,2147
-9.77196788090076,1.00446659195673,1.02999990728942,0.977403287979053,1.01644186362559,0.973415703177635,1.01030823852822,1.01027627861117,0.970117583384087,1.01892843841006,0.98611346393177,1.00562163217107,1.00585709236616,1.05599928749168,1.02684129405695,1.00841895751225,-0.0166862419906467,0.0236479609229484,-0.0116017568929327,0.0178472312145191,-0.00424255318290688,-0.0278397575967559,0.0109126230496923,-0.00472766779132472,0.00725540404764679,0.023300498133691,-0.0052227195508515,0.0175370437480815,-0.0281932335484653,-0.0172407724583775,0.00131986886587389,-9.81142370121456,1.03876527557853,1.02915350174474,0.978492304157025,1.05523450810329,1.0208910738054,0.969717728413746,0.999825330117369,0.966028074062354,1.05112443956311,0.997029433440079,1.00917356192963,0.995343019322166,1.06542593809357,1.08086722874725,0.997145639630008,0.0251972042244838,0.087084159446799,-0.00834567731251072,0.00599665833080772,-0.0143603030101174,-0.0704107869491114,-0.00436669039843025,0.0103434538198615,0.0458917692306961,-0.0227086658241122,0.0390581628820342,0.030053796138004,-0.0142189777833922,0.0105477674602995,0.0417478883361283,0.0212086596935167,2145
-9.81123305515351,1.00188679747332,1.02368291875604,1.00327248770648,1.01841999145727,0.999312122252618,1.00984161466627,0.994629807790859,1.04515897506227,1.05963871127276,0.988148338382874,1.0066018365843,1.00716353328286,1.0491530916608,0.976410606188149,1.03403147263926,0.0244459172053357,-0.0226395963794317,-0.00173696409119707,0.00368533490721539,-0.0528503257113916,0.0258255794105999,-0.0162549956129635,-0.00145692145293244,0.0169305828867821,-0.0170205978425116,-0.0195536068710238,0.0239864149103537,0.0297278948168392,0.0157285131906408,0.0357162379029035,-9.87966394916216,0.914158584268037,1.03234914869055,0.982498831521126,0.990093085307434,1.07654730141421,1.07317090234458,1.04405614118611,1.0273123109905,1.06882186848208,0.923117367311908,1.02184234541321,1.05221334648809,1.08939836662509,1.01505887158579,0.985009874776865,0.0723421469166571,-0.00096771279790126,0.0114549212305252,0.0167421957480207,-0.045295792147981,0.0125960888826881,0.0309207434794466,-0.0470610748364401,0.0324612843962591,-0.00611925941638869,-0.0296517693888239,0.0537724375745391,0.033929889924943,0.0341450489986447,0.0508667979921144,0.0206689074633561,2070
-9.71284837698382,1.01970169670897,1.04592155074662,0.991329576895279,1.01131869193101,0.973080693139488,0.995616693887165,0.99272810216633,0.980965773718633,0.966459030598022,1.03524389604248,0.970128800135099,0.990370860908993,1.01665592243422,1.01535433383692,1.00716872678997,-0.0054065893996998,-0.000400875527363256,-0.00719943819174499,0.033588016909619,-0.0664410593248006,0.0229718954708196,0.012986782240872,-0.0118155861659891,0.0129303918283176,0.0226955312641321,-0.0155840575154098,-0.0184975868862791,-0.019902680007706,-0.0191008504975766,0.00950487188125398,-9.70344648944675,1.00107125474506,1.05741025143965,1.01181204678187,0.972608642594176,0.999638484000633,0.972372270853492,1.01966762805589,0.988082716644615,0.896460705498441,1.04829836212159,0.966776114710501,1.00656326465526,1.00261367059631,1.01316806403701,0.96933497636656,0.0238864901783906,-0.0232006030680354,-0.0104073038541499,0.0643301096601176,-0.0731842025750147,0.0396387132166257,0.0578421556389462,0.0105286354325751,0.0186485127436087,0.0842925536979802,-0.0108187691069529,-0.0263592683059397,-0.00820642130445743,0.0125513008917031,-0.0348426717589745,0.0212909743074109,2090
-9.84886115812863,0.997318972311709,0.990351501150676,1.00160755852821,1.01247501219188,1.03207991902637,1.00721536250031,1.01898883628041,1.00511269396082,1.04188904988426,1.00745643396766,1.00365330263327,1.05960572977628,1.02038010050935,1.01272781587165,1.02899916766784,-0.00310646005446886,-0.0522770029817796,-0.000153003595162334,0.0357884587806547,-0.0191240539904087,-0.032301890077424,-0.00892647922601714,-0.0236031926127873,0.0045246268289842,-0.046523693918838,0.0327886142421356,0.0281780364708027,-0.00161997854604497,0.020467199321023,0.00388198580823685,-9.88241241531713,1.05205432881352,0.934572451795343,1.01641990120233,1.02755829626447,0.99976799585366,0.986758809810434,0.931272988332357,1.0245527687317,1.11309066576922,0.996608656232115,1.01082679086292,1.05001533106161,1.04523766790702,1.04753168198502,1.03221080378722,-0.00471706574730466,-0.102078974489933,0.0354832735973976,0.00582998096994092,-0.00320257130972437,-0.0344856430562952,0.0243316720622518,-0.044608691920577,-0.0195972013113243,-0.0397688467152593,-0.0121023836573029,-0.0383383073624478,0.00191713793220738,-0.0304439786245041,-0.0432298891659518,0.0204443396622198,2075
-9.83010570138742,1.02903253945926,0.99499924071391,1.05523312404928,1.01509653590081,1.01229328942862,1.00710644880564,1.02135828315639,1.01505593301881,1.02336270971872,1.02184292596295,1.01245366190065,1.01472140152211,1.04556092743924,0.991150336963027,0.980528166145032,0.0235352791438198,-0.00333698182606001,-0.00924668940677235,0.0194878895676684,0.0397500511618291,0.0129133946839612,-0.0512336679922281,0.00190739743349181,-0.00813008583110453,-0.0077226434862173,0.0288772298813922,-0.026053213922578,0.0313095435451673,0.00721741680608919,0.0183995001600362,-9.91443668045921,0.99139281682417,1.02003646561255,1.10664120487467,1.00720495628866,1.03305801713365,0.98882228272483,1.00761520139444,1.04613601004876,0.978921920826537,1.04044543469647,1.07815621448553,1.07065377410229,1.08374016195335,0.961913158798608,0.954510018104523,0.0362963052471438,-0.0330274259514283,-0.0393745181476713,0.0451119987377378,0.0418789464419424,0.0531753579643042,-0.00792131049488929,0.0132572099567284,-0.0492346328890363,0.0014957803677317,0.031743135846458,-0.0200044527431829,0.0273906285523982,0.00390516995237603,0.0747762420059578,0.0212599466988549,2165
-9.6611090485924,0.99840869563936,0.963656241501423,0.961906825022379,0.973680017684245,1.02844665303021,1.03441836175669,0.981912860808064,1.02698521174625,0.995910432732503,1.00837827852417,1.00265540464296,0.973516447331362,0.970014982496402,0.98087254493936,1.01772246203712,-0.0184200622054969,-0.0429869915741498,0.0238391672870006,0.011149925641239,-0.00320177651884907,0.065499742569178,-0.000356535756812405,-0.0342506615136208,-0.0189968443480051,-0.0144365012658131,0.0114082905455098,0.00706656841014421,-0.0103349699749914,-0.0594598696604034,-0.0159234147895289,-9.67135051671948,0.982414748413354,1.0158776985888,0.931822742811345,1.00719662057944,1.04810883015299,0.973471558527342,1.02265784197372,1.04119402987546,0.945647928517948,1.00436056657397,0.996282318270731,0.95674220504611,0.941062903379318,0.978077523272802,1.06601808998321,-0.0636296006948883,-0.032144950528923,-0.00582784371161305,0.0465566875523964,0.0157404318305415,0.139329669512553,0.018799134413931,-0.0439006462027807,0.0230347205296671,-0.0326102402165127,-0.0175340478448845,0.0012879338961788,0.00070863380102297,-0.0553727973949797,-0.0327092256116124,0.0213766317287405,2180
-9.59903308570947,1.00524972438736,0.972371630366014,0.974423657498537,0.982326740756978,0.956318415798595,0.987714100024977,0.980601565428957,0.969151213851435,0.988320399614797,0.977978346452568,0.993135735900137,0.993873821961756,0.992534061212154,1.01574700128462,1.00706696263134,-0.00164961124333388,0.0188070711584846,0.0065331660483669,0.00969887854418305,0.033636369635474,0.00513062216787988,-0.00126053640518568,-0.00873544343722591,-0.013768815362107,0.0108318406931758,-0.00945239200235548,-0.00570465186502807,-0.0274500933457889,0.000103746758667121,-0.0206917042752723,-9.55694656506902,1.02105213733144,1.01756609175432,0.957279878995064,1.01235452477315,0.938721699581407,0.990116587249776,1.01222975974467,0.946146098500305,0.97257979519545,0.99153407771355,0.963575022762921,0.980124536864482,1.02243789325333,0.973670776942211,1.00545691455574,0.0152320352997448,0.0404299935520147,-0.0710380825571927,0.0123584897175404,0.0819737508715107,0.0361053240153026,-0.0417265437568486,-0.00548138292940907,-0.0318134076345419,-0.00304104155362447,0.00862521380641536,-0.0165969279835623,0.018634234419121,0.037849856180301,0.0024135499319376,0.0216475840191881,2154
-9.66409088286261,1.00817995586348,0.99870474487426,1.00020293291561,1.0103754508729,1.0189681377437,1.03183370311548,0.991629909856342,0.979971408144694,1.00492246408663,1.01482405055675,0.982369773563463,1.00394204995607,0.972903626241008,0.981388731809808,0.960972675427883,-0.0267924130687051,0.0173897218510133,0.0212944485162705,-0.0442454076165832,0.0102667177044395,0.0020702780428975,-0.0125566995021852,0.00266193056215608,-0.0121404074999084,-0.0228855345301333,-0.0119257957561884,-0.0697280013380211,0.0198122117455568,-0.0475079183948351,-0.00167266948245741,-9.6623202399512,1.00415526531197,0.958417192975341,0.975107316498356,1.0459618234078,0.993202312366492,0.996344214918322,1.04584863000068,1.02907980966976,1.00665540517636,1.04789080681956,1.04169776088275,0.989226835931259,0.934751294532603,1.00054147174958,0.92851962264619,-0.0289545325449764,-0.0254611173936658,0.0128571425079887,-0.0883454854817674,0.034634693669009,0.00799281946615941,0.00417000575795361,0.00406307272310951,-0.0339586743938299,-0.0231498177845504,-0.00202837910600035,-0.0536835582719759,0.0140939170211459,-0.1068015869319,0.016645661002766,0.0210981269147485,2112
