"ß_hat_cc_0","ß_hat_cc_1","ß_hat_cc_2","ß_hat_cc_3","ß_hat_cc_4","ß_hat_cc_5","ß_hat_cc_6","ß_hat_cc_7","ß_hat_cc_8","ß_hat_cc_9","ß_hat_cc_10","ß_hat_wcc_0","ß_hat_wcc_1","ß_hat_wcc_2","ß_hat_wcc_3","ß_hat_wcc_4","ß_hat_wcc_5","ß_hat_wcc_6","ß_hat_wcc_7","ß_hat_wcc_8","ß_hat_wcc_9","ß_hat_wcc_10","ß_hat_lcc_0","ß_hat_lcc_1","ß_hat_lcc_2","ß_hat_lcc_3","ß_hat_lcc_4","ß_hat_lcc_5","ß_hat_lcc_6","ß_hat_lcc_7","ß_hat_lcc_8","ß_hat_lcc_9","ß_hat_lcc_10","ß_hat_logit_0","ß_hat_logit_1","ß_hat_logit_2","ß_hat_logit_3","ß_hat_logit_4","ß_hat_logit_5","ß_hat_logit_6","ß_hat_logit_7","ß_hat_logit_8","ß_hat_logit_9","ß_hat_logit_10","a_bar_lcc"
-5.22513495836516,1.02523993698038,1.41424787721747,1.02009188213533,1.41124300102645,1.18461424820608,0.014616092675218,-0.120292979978986,0.130944879027575,0.000452032902600013,0.204992102361301,-4.54706881875094,0.894683028774688,0.901235381779674,1.08152941268229,0.86361298920528,1.05641297870198,-0.116205216306732,0.0716883025591966,-0.104725090291007,-0.33763771791564,-0.0367709451369772,-5.02505418837867,1.31835462876011,0.764355085434759,1.24464308051556,0.959267435068144,0.924301670370521,0.0586898331120866,-0.158878113661996,0.103409186056286,0.0284771592539586,0.137220892591873,-4.8723250014936,1.0489304180326,0.987860076901431,1.04886095993635,1.10292063116826,1.05050062393038,-0.0150436999910955,-0.0562355125857104,0.0562886474563895,-0.0703634756196209,-0.0996455543983599,0.0879022734763343
-4.96580408235214,1.11554346534622,1.15881240693985,1.04549127382574,1.0344027955886,1.13902176183428,-0.0607251799036493,-0.218644878170109,0.0458409653806298,0.252988604199237,0.108772211192017,-4.68309651538489,0.869748902811855,1.07536787638073,1.23347131326563,0.741884348330754,1.02857629400311,-0.531690602814982,-0.083103413614759,-0.331115317437764,-0.229100250416298,-0.152461199077602,-4.3820905892633,0.991233699916384,0.567482301720105,1.16361068172992,0.928368681176108,0.750458177440304,-0.119562578437158,-0.00173214156373083,0.173759737313727,0.0721702922093533,0.22797786746712,-4.67762155734152,0.94562347949888,0.906952443802582,1.10499732532774,0.966936749824709,1.06033731458017,-0.0494740650057679,-0.0336719880953268,0.0712662702225936,-0.0712647199128359,0.00220141932321268,0.0877902913304402
-4.52078468998093,1.15189404135304,1.08381522430377,1.24521525469029,0.756952346756927,0.934550950961388,-0.160491444715218,-0.111006457697489,-0.236906468027886,-0.024300327810127,0.0224186396253145,-4.80560931938716,1.20658766618544,0.970953619906992,0.746416951949696,1.28015174085675,1.20149405954489,-0.19380497105906,-0.203012727639552,0.358178830160699,0.198563857390576,0.104255375481559,-5.28256756020733,1.10019704212735,1.13619559484505,0.773966603843509,1.23194002566356,1.30695442557512,-0.251633326234043,0.322923794287455,-0.348731174415437,-0.255757211154108,-0.13157308126992,-4.61642770265521,0.985121896402688,0.991300063213093,0.886205516951653,0.990861803220312,0.993508529636113,-0.021054066756486,-0.00579738091648864,-0.00234483167357346,-0.041553814004891,-0.168650280970135,0.0965034178219362
-4.80584094004279,1.1351201467766,1.2013606042921,0.861155375406144,1.02616750066349,1.03304110626027,0.150891864884949,0.246041437168057,0.180769909008636,-0.0988389376101273,0.229286826931466,-5.56133906270333,1.65813527853376,1.380224940221,1.27206112007146,1.64315780719217,1.43173157621421,0.346201841383678,-0.1930212121748,0.518366634604789,-0.268031626053059,-0.105328812845347,-4.09867458563786,0.819682257428691,0.886923027600203,0.786587557448796,1.20977072566529,0.456957326540285,-0.0755296287313408,-0.0446859412097396,0.139371844796242,-0.364430851029981,-0.0403716383629474,-4.60298365055196,1.06094073914794,0.905615666209634,0.86088334821151,1.02300202482924,1.00639221157274,-0.0584254381720243,0.0932492248768404,0.0255406502292413,0.0146667823044957,0.019613683199935,0.0960321826327949
-4.67394410079892,0.899042569320714,0.997985673678766,0.944542894355468,0.91316123089659,1.09961755566369,0.0794799922489298,0.335320054663968,-0.084048752721385,-0.201448618248522,-0.10140173703452,-4.98678634480007,1.35994316877303,0.977112194647633,1.23795781523487,0.976658653128273,1.05443072683483,-0.122347204991588,0.0656466857912758,-0.0554528309493677,-0.320719613604035,0.617257662738047,-4.95449574239666,1.28499119512285,0.461672326220235,1.40992387152887,0.878914193748156,0.900159932202093,0.294935796526076,0.136106706267083,-0.041619738681866,0.0718201443028585,-0.294248612447455,-4.6508442896318,0.933519308842706,0.879597454426596,1.05847851595497,0.97236330871305,1.02771182484305,0.0252251811556478,-0.0510533818073419,0.0100433635594322,-0.0194754466856543,0.0357061110004925,0.108663517619658
-4.85067111465977,1.06761762958411,0.892937493394525,1.02759516978174,1.07171338340411,0.976569892755765,0.188188453066536,-0.132872597523478,-0.260916737263251,0.153219857689236,0.0542502791622796,-4.88867020524097,1.37640416991953,1.23727728809738,0.882323524152426,0.785724938478405,1.2552118156897,0.136323535256154,-0.0122253094738256,0.037734043822311,-0.0359080338219964,0.1415795601672,-5.70555208591208,0.743885220308975,0.16380008354456,1.00401291207835,1.44847207985201,0.421553537180448,0.129278630371835,-0.70224232783713,0.252868221621878,0.37210520131319,0.448444568554258,-4.54199297163475,0.93776875946583,1.00456440190683,0.945001620155137,0.882370192379977,0.934917294882196,0.102520819976375,0.0169016186200993,0.0137106132693839,0.0666461129869959,0.0377568411494189,0.110359321217272
-4.55213378342865,1.0623618532178,0.982747045450854,0.53440602055895,1.02464234659792,1.11252573496454,0.169268794656734,-0.0780657161948045,-0.0309409966261825,-0.0639547062130157,0.180555808122021,-5.37181737514559,1.41955969784601,1.27566427138885,1.33877614779744,1.31636801321933,1.4022443388078,0.295223991114831,0.0324524310786697,-0.0439376192138142,0.475389635323772,-0.657618230709933,-3.91631108238936,0.524205451359572,1.00935722729229,0.600119799646814,0.794108198323395,0.72578623756848,-0.198488433563601,0.402824627827573,0.230762645989948,0.360862660748623,0.34526602548639,-4.70654265548861,1.00350783828178,0.998821988647803,0.968206187112816,1.02848715253099,0.966454644375734,0.0866176799029541,-0.0252799153381289,-0.0174351061903894,0.000352916965295853,-0.0398619451502683,0.0924237293949227
-4.98884432223286,0.976075630140802,1.20597095976655,1.08538682021129,1.17109244987902,0.975835129349762,0.129102430196199,-0.0400621609019449,0.137787549619214,0.363939143131633,-0.00227176733605218,-5.72938317685815,1.40246350577834,1.20657790967047,1.38924426154855,1.39619997743889,1.64828743975089,-0.397845513483594,-0.363376661245423,-0.129794127515443,-0.0885272371899506,-0.106730036840872,-5.0729246322483,1.33459911880858,0.99990373788932,0.9138203267737,0.876589269903186,1.4483191640071,0.155429823313499,0.0131738696399054,0.132352178097459,0.230735546011875,0.0332344223322843,-4.78145120826576,1.03042627312824,1.07803554925949,1.03873215060391,0.895889370954617,1.07198081735939,0.0903802916217741,0.0452854359289174,-0.00558236949474787,0.0662799915750199,0.024106875050838,0.0905717917265138
-4.8841489939843,1.08585373073408,0.83716607692763,1.17123441899227,1.07246916077319,1.10159823320302,-0.143598102804412,0.104939378350782,-0.143450476045988,0.181085550203753,0.0504449533698017,-4.77463649472444,0.846523558921594,0.882889687014093,1.21525955716718,0.663938815074284,1.2057738352512,-0.115673669672463,-0.219891831801683,0.0928267994254359,0.141813247927612,0.020694850151682,-4.95042054069462,0.636845833054565,1.21248046299593,1.40493174437002,0.941798193832977,0.917252775734751,0.00041238636935137,-0.143998517646072,0.46671884797851,0.266346694454979,0.291676274964862,-4.64141005105927,0.96409792542675,1.00892958037408,0.988671353296599,0.974958811637097,1.00885375657625,-0.0436770563525162,-0.0195328334006553,0.0800006651795375,0.0932152707059878,0.0287871963848466,0.104709009316144
-5.05483221333761,1.22622788046893,1.06692035214058,1.47162214710374,1.19801684241626,1.10622202683285,0.205182910387505,-0.135437532971173,-0.098477303113713,0.176727954724223,0.0313128375398242,-4.94562181578211,1.17096138680053,1.01460094184556,1.21026006419411,1.52313345937209,1.13095482969377,-0.09838485429436,0.139516838831835,0.382840513646247,0.243910814048184,-0.639068933136632,-4.06234990743345,0.951175386780279,0.884788382790573,1.06010391607527,0.853793110034989,0.660064038113124,0.0377919405163571,0.0394484556825083,-0.20080513961262,0.182640618765354,-0.00269450841209051,-4.69879558917505,1.03032817611411,0.976559555632705,0.999885022033518,0.983893452567988,1.01003178416382,-0.0222129251908557,0.0713548539840095,-0.00625103597408438,0.0755964947382502,-0.0329616341568991,0.113141857186599
