"β_hat_lcc_0","β_hat_lcc_1","β_hat_lcc_2","β_hat_lcc_3","β_hat_lcc_4","β_hat_lcc_5","β_hat_lcc_6","β_hat_lcc_7","β_hat_lcc_8","β_hat_lcc_9","β_hat_lcc_10","β_hat_lcc_11","β_hat_lcc_12","β_hat_lcc_13","β_hat_lcc_14","β_hat_lcc_15","β_hat_lcc_16","β_hat_lcc_17","β_hat_lcc_18","β_hat_lcc_19","β_hat_lcc_20","β_hat_lcc_21","β_hat_lcc_22","β_hat_lcc_23","β_hat_lcc_24","β_hat_lcc_25","β_hat_lcc_26","a_bar_lcc"
-8.79143234765138,0.996456859305081,0.961396567834374,1.06299183769853,1.01026915851692,1.03309522487959,0.954767773286069,1.07085965904445,0.990661987313874,1.0110682045978,0.998335937051361,1.03887629596412,0.98768316930347,1.0332314548021,0.0709342907289185,0.0194368092657793,0.0318384472543667,-0.0365127579028034,-0.0355120696797085,0.00124552179733685,0.00207081144462,-0.0133445069328639,-0.0202964673013845,-0.0221850912309236,0.0358547152664552,0.0321019316570227,0.0179190656023382,0.0284470369153375
-8.83460884471835,1.04629447984663,1.07194938966306,1.04790370167474,0.992796654856349,1.08386716789705,1.03463271165519,1.01141893963185,0.963764505495772,0.988900733898435,0.974408074288771,0.991334431359789,0.988791866631627,0.99994709668542,0.00839285101593437,-0.0250887464348826,-0.00273570354701895,0.00588994771017307,-0.0716733323376734,0.0148086519733709,0.0600427941983398,0.000791361611345034,-0.0356455724169066,0.0317679261746375,0.0444505914050924,-0.00426456712201959,-0.0444465620370238,0.0289929380907488
-8.546852794203,0.951461646829628,1.00337338850245,1.03587823335956,0.932510451057099,0.997432702889752,0.99022537101669,0.970912280368499,0.990939137463566,1.04039079251967,0.941152479398426,1.01312252841222,0.97045997041158,1.00303660904187,-0.00137125458773933,0.0523455952325156,-0.0328680713231617,0.0354344763370135,-0.00227697757842496,0.00997976214995033,0.00472498134974959,0.0357158825509775,-0.0236700276216302,0.0109760338469712,-0.0200994745082564,0.043498523162222,0.0606420085631896,0.0282824648012747
-8.74268590319382,1.03593685712575,0.954323976910201,0.944010693460594,1.00920393453835,0.975787474274021,1.01011505040727,1.02893369749163,1.02646357576579,0.988060348249347,0.993977835489742,0.989023142541345,1.06162193108671,1.03038478744588,0.000212965963330057,-0.0159973673801955,-0.0113332904562592,-0.0220960554162052,-0.0155779427153249,-0.0344789153015844,0.0133037373605387,0.0200048623438067,0.0110278961479267,-0.0393438637700445,0.0273083925253858,-0.0135858966991929,-0.0304194932338304,0.0290364458236006
-8.5649829846987,0.974487035455563,1.03281983794753,0.957143396256895,0.983191190359578,1.01319985518513,0.98260920909306,0.922325703049888,1.05489789310569,0.967158050610086,0.964607668398638,1.01711248249852,1.0128141076891,0.975276737061928,0.0215095551549754,-0.0586869587267462,-0.0347839452291047,0.0233187962890868,0.0144854451469517,-0.063563404993793,0.0195234678197925,0.0234334857886138,0.0135826946870437,0.0331107598068702,0.0272939140023168,-0.0244989990518181,0.0136909274607638,0.0292008433739961
-8.75162252910849,0.98406006714889,1.03077631026562,0.969904658244686,1.06918434262842,1.02167899776127,1.03751829869427,0.973113211809774,0.918511500336972,0.965361019523081,1.04204806774058,0.98237506199615,1.02673370394149,1.04668389770294,-0.0259028695016735,-0.0290972646695065,0.0118770434827564,-0.0180923346933836,-0.0138128759959564,0.0169410608242616,0.00556820627169344,0.0730249349947478,0.0124453419024592,0.0365922158160228,0.0324416016883834,0.0166248026187623,-0.00592141918291381,0.027635721287529
-8.55374348197835,0.951609425868747,0.934341009444869,1.0222319897095,0.989090280543783,0.977922155143829,1.02252570619366,0.994672490239772,0.964979024826869,1.03691558472325,0.966752231036849,0.977243549865461,0.949924760982163,1.02499372188361,-0.00100375691689578,0.0346546524997729,0.00329436793912458,0.00122848378389037,0.0069177041407999,-0.00312559301225437,0.0390094809915908,0.030811402712569,-0.0397503963961305,0.0111823975245863,-0.0184374303928615,0.0258502082102243,0.0228848908444385,0.029008790277453
-8.44779356435072,0.992541670919031,0.955031102445632,1.03729173604223,0.973209549402172,0.990398023481855,0.958601577848532,0.955487342174026,0.965279952996997,0.934923638424573,0.953235128529653,0.949571621686027,0.968900344205741,0.946502494794491,0.0169810692057541,0.0172030331923767,-0.0692203818346014,0.00442473142033217,-0.0498906048426538,-0.00746852528137422,-0.00825052011392834,-0.031936454976844,-0.0261276343271546,-0.0230753011876671,-0.016488815594691,-0.0293207473546815,0.0671338648111892,0.028914706007765
-8.48904590128842,1.00417544462604,0.990755640942529,0.957804201225815,1.00970226342472,0.926987149408122,1.01384569875657,0.9193238329873,1.0067743507276,0.963206735342975,0.961552403957723,0.968158905625022,1.00776572790301,0.948707655292582,0.034628909697101,0.0066450947278869,-0.00342498214147212,0.035499042012117,0.0158701841827632,0.0543754883964044,-0.0352501456586074,0.0536049120255307,0.00290624926829567,0.0738844918814724,0.0366658535861549,0.0108384379436049,0.0129338010231412,0.0282928681034339
-8.73707836399261,1.0358817496994,0.956036959084696,0.937580471319775,1.00349311942411,1.06176749347124,0.968409833261015,1.06908294227595,1.01367522516795,0.942022746052685,1.02674909240007,0.958166316180123,1.01781838136283,1.05534459033307,-0.0188017831774284,-0.0680794820091217,-0.00102944978529651,-0.028707058361013,0.077537291726344,-0.0117374229752628,-0.00778463441108259,-0.0397092229792781,0.00851249631369694,0.0466647975960836,-0.0421406467889553,0.0242336748420369,-0.0377434773111272,0.0287893142924007
