"β_hat_cc_0","β_hat_cc_1","β_hat_cc_2","β_hat_cc_3","β_hat_cc_4","β_hat_cc_5","β_hat_cc_6","β_hat_cc_7","β_hat_cc_8","β_hat_cc_9","β_hat_cc_10","β_hat_cc_11","β_hat_cc_12","β_hat_cc_13","β_hat_cc_14","β_hat_cc_15","β_hat_cc_16","β_hat_cc_17","β_hat_cc_18","β_hat_cc_19","β_hat_cc_20","β_hat_cc_21","β_hat_cc_22","β_hat_cc_23","β_hat_cc_24","β_hat_cc_25","β_hat_cc_26","β_hat_cc_27","β_hat_cc_28","β_hat_cc_29","β_hat_cc_30","β_hat_wcc_0","β_hat_wcc_1","β_hat_wcc_2","β_hat_wcc_3","β_hat_wcc_4","β_hat_wcc_5","β_hat_wcc_6","β_hat_wcc_7","β_hat_wcc_8","β_hat_wcc_9","β_hat_wcc_10","β_hat_wcc_11","β_hat_wcc_12","β_hat_wcc_13","β_hat_wcc_14","β_hat_wcc_15","β_hat_wcc_16","β_hat_wcc_17","β_hat_wcc_18","β_hat_wcc_19","β_hat_wcc_20","β_hat_wcc_21","β_hat_wcc_22","β_hat_wcc_23","β_hat_wcc_24","β_hat_wcc_25","β_hat_wcc_26","β_hat_wcc_27","β_hat_wcc_28","β_hat_wcc_29","β_hat_wcc_30","β_hat_lcc_0","β_hat_lcc_1","β_hat_lcc_2","β_hat_lcc_3","β_hat_lcc_4","β_hat_lcc_5","β_hat_lcc_6","β_hat_lcc_7","β_hat_lcc_8","β_hat_lcc_9","β_hat_lcc_10","β_hat_lcc_11","β_hat_lcc_12","β_hat_lcc_13","β_hat_lcc_14","β_hat_lcc_15","β_hat_lcc_16","β_hat_lcc_17","β_hat_lcc_18","β_hat_lcc_19","β_hat_lcc_20","β_hat_lcc_21","β_hat_lcc_22","β_hat_lcc_23","β_hat_lcc_24","β_hat_lcc_25","β_hat_lcc_26","β_hat_lcc_27","β_hat_lcc_28","β_hat_lcc_29","β_hat_lcc_30"
-9.75773759088259,0.903361172037714,1.03621027802605,0.95725226548083,1.28027602578602,0.945445045628098,1.03197333251721,0.986495992009546,1.00900717364566,0.999700134513166,0.822500453499536,1.0988439162239,0.928593120490609,1.32560493680529,1.03914450094763,0.993415725683993,0.0486440986351921,0.0740291526427229,-0.0282350441067006,0.049935371495174,-0.314303006966048,-0.0542235680963995,-0.0692961001526614,0.0493257588796298,0.057640036829127,-0.0275268784433806,-0.133286078910883,0.0430962412847544,0.141507931393897,-0.110039375757903,0.184405921394716,-9.88369945658717,1.20825092340244,0.957845906076002,1.02369347546602,1.22709348243695,1.04008234014403,0.933858344895669,1.12933639232941,0.869786591100955,1.08836784061623,0.856238426548001,0.889747234143605,1.20398615690148,0.927214827906609,1.19963017267092,0.863571864286416,0.0815141827915426,-0.0629269335474974,0.0242481253138429,-0.0563431685320829,0.0405083048812742,-0.275575240685764,-0.1753633886663,0.0590085795637117,-0.0537435093752795,-0.138081441777784,-0.347195222853889,0.0446149062771763,-0.235157422576239,-0.0561550242850062,-0.0111342674847021,-9.83485659859812,1.07081791045272,0.978821076501907,1.14903336443008,1.00611596924498,1.03820089611376,0.972664066815241,1.00879853854485,0.876749725974849,1.01876095956174,0.894821840425676,1.01227363351518,0.950070722773563,1.03957990808007,0.906133860790479,0.92140862891004,0.00980491867724331,-0.0625452632869907,0.0211370303479874,-0.0315833627486837,0.0388756584262401,-0.0162979188247841,0.0234566026967394,-0.00196229731225581,-0.0208084606057394,0.0141007462842532,-0.0350011412538115,-0.00326450995311842,-0.113618369644202,-0.0123914624147081,0.0220760261386672
-10.4976587635334,1.11040367503957,1.02971340598625,1.15247170646664,1.01843783229862,0.82907122222667,1.1491005872301,0.900197576102344,1.13188684232423,1.18338498837452,1.12499188797059,1.12454523482188,1.1727495759403,0.976647443852763,1.13366072785178,1.17724418039307,0.241922448186219,-0.0828154846234003,0.286402713913421,-0.0754751872859343,-0.107389574607096,-0.0451428938507713,0.00707418830665675,0.0569891034160419,0.0561798886023358,-0.0684436530718237,0.0176502113971537,-0.193642584401753,-0.0832228335771485,-0.255334583191151,0.146376508505148,-10.1050936271012,1.01149351080889,1.321882626435,1.00331803229047,0.899154281697763,1.26950582051263,1.00757990629579,0.947652621306917,1.42400735340965,1.12947642409297,1.12830686171679,0.798281148846132,1.16016884842574,1.32031095511131,1.02243088617708,0.850019534594701,-0.0388479581410129,-0.203241828354381,0.222105786282492,-0.0544178016415048,0.040740336325811,0.201272959599079,0.0859155401170601,0.02883376553308,-0.125994083558619,0.2995885946395,-0.268417483167685,0.0104241014429295,0.176278049665739,-0.207487321663277,-0.00461408999853457,-9.98680396621374,1.08637537519448,1.04253165653421,1.06259623876548,0.916704447816709,0.935599703566879,1.04187225980099,1.01647968119823,0.990943881044741,1.14562804569134,1.02344529762696,1.07828032744969,1.05787374478828,1.03718649098025,1.00172605570712,1.07622289126391,-0.00397263731542874,0.046242762953566,-0.0484519765020578,0.0421482013297945,0.0290376269202548,-0.053219684428297,-0.0232124005743244,0.0414006269362018,-0.026464941150153,-0.0522813690624572,-0.0942862756051399,-0.0744019577889437,0.0278830263932573,-0.0559301781150238,0.0541396699213816
-10.0869027578607,0.914793730048402,0.955080288168537,1.1252032848315,1.18741544920106,1.28086497144343,0.840867506754328,1.00059699930318,1.08171669008264,1.04316677492245,1.04827722446251,0.789918486810147,1.215800389267,1.0937312597709,1.04643459889766,1.1603026790292,-0.0133835330510922,-0.0112274397442625,-0.0958101415720561,-0.0966474736566308,-0.0627495828190485,-0.0437625647500391,-0.110000150139249,-0.179623681900501,0.0916520959754916,-0.0314967517644779,-0.0493633998754345,0.0980860616169217,0.142717622756725,-0.102706039805825,-0.0897297533692074,-11.9840793612979,1.26791028689689,1.14927245255572,1.34664419039846,1.38581874660724,1.58969585090782,1.26410954252821,1.34824156767852,1.24379188598197,1.2303749471259,0.978728303665779,1.40295808559161,1.11582813363733,1.39167096057874,1.20079447175884,1.45792866157539,-0.0371667594716429,0.128699295497757,-0.113712300031359,0.0865501990778766,0.0352093588510258,0.372940898352404,-0.151176946794735,0.335998806103604,0.279514954979362,0.0830201404823684,0.110072466904836,-0.299169663034024,0.300401781756195,0.0132768496484395,0.0157885484899358,-9.52259361236827,0.957712656921557,0.957026512192009,0.950804324364343,0.975777986562731,0.972612762967029,1.12331038477831,0.874724779430354,1.01263930829387,0.833413723587685,0.881247319699112,0.950487962411646,0.967411306640823,0.94824436451318,1.00306308501142,0.939668864038844,-0.015542070847978,0.0395847446042984,-0.0045064920030076,0.0316762829818831,0.0842196773293727,-0.069627650639457,0.0742028694967575,-0.0691611232517949,-0.0618919124724015,-0.0150842966678907,0.0533716097118861,0.00266590320025456,-0.0631742887826798,0.0373432313405421,0.0833669304745368
-11.0765003565554,1.26297627731519,1.00931415475365,1.14123375441002,0.956569434969471,1.24262986430438,1.13432674854401,1.31964009911692,1.38104545179988,0.980390908759364,1.43339833394477,1.30142464331499,1.20951016975425,1.20692972444239,1.32689359252882,1.46935091174777,0.030168595947818,-0.0920106632428156,-0.212221698383528,0.0236831363618335,-0.0641045875258627,0.0478924448291736,-0.191732156302004,-0.115936313880808,0.274763288306916,-0.21639508374999,-0.232973574729143,-0.0503924008707205,0.172712838699682,0.0581857579184748,0.218668353509964,-11.2671708410694,1.27907338055622,1.04944227081562,1.29307338711603,1.2548603377231,1.22413608456125,1.0368276664743,1.17334410445076,0.999762652653073,1.23467822844067,0.956603300828993,0.997034767553162,1.32076338241784,1.47063571248796,1.49472768790052,1.21695022674724,-0.116594891675845,0.35911229828397,0.033968595239091,0.0550407341224456,0.333477277237227,-0.0646457399459533,0.198721629014676,0.238704061257831,-0.0532256919701557,-0.0232068435732748,0.146977294666139,-0.322905371757648,0.0228023352120693,-0.0586124407029689,-0.0260422210145504,-9.51092160868889,0.826086637427503,0.909208382232322,0.940736866249819,0.99438518819302,0.944543150596734,1.05930034688511,1.03092654700448,1.02737589417433,0.9485997648495,1.01110878598838,0.934234816300296,0.942472077466833,0.883084701784747,0.871481236277513,0.913165458834749,0.102837248346753,-0.0452017151473533,-0.00362419293649968,-0.0206900827108313,-0.0534113693173605,-0.00641239782459152,0.00243005570916428,-0.00569368110921365,-0.0157654880266872,0.0435092623328052,-0.0433937287776071,-0.0392772077289666,0.0171544409182013,0.0318906151333256,-0.0182674007598561
-10.3762512576192,1.10745556772315,0.895933823983475,1.02665637737483,0.89560091747566,1.00893901794838,1.05662121134728,1.23462138532707,1.15645449953719,0.932097892734382,1.27989061502311,1.06455282790894,1.09514804827377,1.13480547120096,1.06335800709474,1.18359920858569,-0.116141813689568,0.0817238740548637,0.0930532384757262,0.146214353996421,-0.0256892765446889,-0.107560008182754,-0.00677222982493573,-0.0292857722698112,0.0289811716412368,-0.0612525817892751,0.224644604976246,-0.131350195420911,0.00513605278422094,-0.0694377299110916,0.13068439742303,-9.58627265281103,1.04374702719764,1.15367877179666,0.798656782540944,1.02198125337813,0.993136777006417,0.884336695800201,1.24125364415669,1.13546564414219,0.798216479152091,1.02869303837195,1.08449380192689,0.916809847124322,0.792756866426006,1.01535399367349,0.943166009461354,-0.130268714903822,-0.0273662780504472,0.28946901836799,-0.0854308446232251,-0.147582084316231,-0.00572137947293638,0.169967401606905,-0.127247584043821,0.0444965306800151,-0.0849809709467546,-0.0412582695198687,0.0669973748567361,-0.142468885023889,-0.257387687190751,0.233138169058492,-9.87674468806087,1.00701314766083,1.01220462476536,1.02245305440076,0.973763918199752,0.898837651043692,1.0671418205301,1.02263407997742,1.07970761374553,0.989397470002509,0.956960231391204,1.1234093588353,0.993112377357933,1.08682468402361,0.978205710132484,0.984847280114058,0.0277659399430701,0.05362083290484,-0.00529299503486863,0.067498736661305,0.11333246559795,-0.095369419556775,0.0760467384486548,0.00167417758765853,0.11447783404921,-0.0136923382276811,-0.04170990324839,-0.0502880158349766,-0.00808893217956413,-0.0339359630524159,-0.0896885915344625
-10.4914998556271,1.12258920788478,1.06580823096767,1.02499672338757,0.956988225000045,1.30740922584334,1.1328905932328,0.936318672057176,1.25116956016981,1.00694118765729,1.1635716444221,0.869315237290851,0.81898425012288,1.11179245851591,1.30132143468347,1.10562571121398,0.0697799191510518,0.113517337090028,0.039733336411951,0.147513140829746,0.10987194009254,0.101223630244054,-0.276575597850474,-0.0120959635421111,-0.0323118066260176,-0.103424765193558,0.00460769604863244,0.132070732541394,-0.261452425397512,-0.132629704414551,-0.0416819107695776,-11.0045460757143,1.10135639761043,1.1068829048626,1.26192784361027,1.24491469530346,1.33581070748946,1.0722962473072,1.14873847079068,1.28071137960351,1.20405051242263,1.19955342377738,0.865994701734154,0.894302062491095,1.67726440621179,1.19356226155855,1.28534146722136,-0.106473212321355,0.171033951523407,-0.134716614798013,0.262104512542253,-0.177831334211998,0.431189605048773,0.0404161330688414,-0.114103872822842,0.229038742218264,-0.1350542026189,-0.0244313817518759,-0.216629674259198,-0.17564057909777,-0.128569503009277,0.122431234475471,-9.37887198758684,1.01725377121917,0.928519085956741,0.998442323871211,0.975784327275252,0.955499896141481,0.888265060917752,0.993905928235909,1.03137026924881,1.03661617034356,0.983379511849303,0.979862147041886,0.863893890569742,1.03252058343087,0.996680139072752,0.942428358958224,-0.00359805218794934,-0.0316535664909917,-0.0643705955728685,-0.0765621256502033,0.073823625569967,0.0446209011497728,0.152065835034234,0.0647096772604784,0.0403816512486855,-0.0293497828391754,0.0333577971322896,-0.0494855034308453,0.0361821901891048,0.0618444167729852,0.0797541389017547
-9.71619550547471,0.981877187860721,1.00433646749659,1.08276233138609,1.08423827512363,0.809108421047894,0.859477966822107,1.12821415094076,0.835330037804919,0.97200149351867,1.08749674956093,1.05510004371333,1.01050284844985,0.97416692566207,1.08456529515785,1.1185848285609,0.0290056773049299,-0.0632947148722865,-0.0196442993289834,-0.167772386585482,0.0090806678107346,-0.194795366605557,0.0700227544331047,0.165238474863383,0.0493947474191849,-0.213179920850487,0.0860702343886184,0.109581943157248,0.0858148447173893,0.254669640644548,-0.0137597599081288,-10.6815817655236,1.26833339073535,1.42594744708209,1.11703222375853,0.971856226664618,0.788859069592308,1.14798610014779,1.42127397305272,1.12807375060827,1.08424560547708,1.20522739090918,0.977891383306885,1.22075999065599,1.19180975063898,1.12134201029267,0.922271144097547,-0.280510654419615,0.195370954390409,-0.195903755399222,-0.20318304152313,0.112519797637429,-0.00288152650729463,-0.00930327476609588,0.0168187694515858,-0.285711070470068,0.246089314039448,0.315293383116468,0.11786793231416,0.183959525749997,-0.174169216092791,0.0385247827016824,-9.68639568975408,0.997795578518989,1.05639482719287,0.976842214314457,0.981369454809396,0.952844151589636,0.972941399769068,1.05682180541194,1.05348371680142,0.96149491982561,1.03906242781009,1.00706517000746,1.00768668445396,1.0116611283681,1.04017642535145,0.95225025334617,-0.0405481503385378,-0.0203829181796097,0.0211999775551724,-0.0166877714686215,0.0288718394889002,0.0854020270238445,0.00912948084114418,0.0051239378004467,-0.0722263348667445,0.0230776220040952,0.0220410826191384,-0.0225620186196769,-0.0474778650989801,-0.0336448706122544,-0.0331669617845249
-10.1245810432549,0.799030875448606,0.998416021221142,0.856529848600236,1.14335340346293,1.02831571305131,1.03396804699905,0.944788269328644,1.19557118697363,1.08887003728029,1.00669625497302,1.05440002434166,1.26417576964921,1.13845102346631,1.11474226245314,1.1351496040678,0.127725316875986,0.182282284272822,0.100849886639209,0.0592787384487168,-0.0336105326359547,-0.144070149362381,0.0856984105294383,-0.201371216684906,0.115163522398774,0.15592511429005,0.0298111085552801,-0.0537641987313308,0.114664106996846,-0.0583185201228142,-0.0968123637541045,-10.3778140566157,1.1678903282522,1.05338118731506,0.985210724812282,0.979654015501812,1.23903032023825,1.09177091292816,1.10137161043558,0.952299303905799,1.09073328414563,1.12055755783486,0.740555767349812,0.942219886462518,1.17923498295527,1.17767951189575,1.24235200568048,-0.127911326580787,0.0284431190988207,-0.0544176847123952,0.0763420812966974,0.127326779881302,-0.202076765684609,0.00126844291833747,-0.000509843188841363,-0.0905835550684179,-0.159125629479811,0.313050424321284,-0.0262594913960962,-0.0757559031862755,-0.111275717357188,-0.00839498534925797,-9.86013146716365,0.956856544299568,0.910062984975942,1.07468077648869,1.0013298978735,1.05635594381618,0.987671793945071,0.959331941381907,0.946878705942286,0.943356433894087,0.991461849579324,0.98415847158018,1.01794047405116,1.04203252884337,1.00682070852973,1.10440368104234,0.025254474650661,-0.029715385023214,0.078204113794535,-0.0815550548989029,-0.02280996897592,0.0469170394426817,-0.0516649806379938,0.0108667284756917,0.0809732535828531,0.00937223651662211,-0.0313872954756906,0.0748895422341269,-0.0394185338288671,0.000243505200859251,-0.0900879023136696
-9.53614765280171,1.02037449704587,0.915298188233689,0.861031488254611,0.950937581773288,1.21585373389259,0.996481879795364,1.09613105577024,0.928313864736,0.968482760139651,0.90669099912721,1.12399952486552,0.824713347049616,1.01423357442926,0.990520127724034,0.883078712367605,0.0605061075644834,-0.0790289918622823,-0.0295256827803191,-0.169731077733849,-0.108787114741057,0.120394104286109,0.00425214121843226,0.193931499748019,0.0188753751888329,-0.138951687164158,-0.0472641325056315,0.111436416770131,-0.0960176310542491,-0.0118871809981046,-0.084539386739229,-9.67562195585695,0.928308719282102,0.996194723764591,0.946565049853229,0.975406032525378,1.00401241372614,1.07942592723368,0.874966103612821,0.952612242050901,1.07808059844817,0.768570528147334,0.889230227086203,1.35272922227306,1.21755451089939,0.852350125890274,0.884459263537927,0.166038233922636,0.0673366780919072,-0.0697899923663143,-0.0627304817049337,0.297433988683555,-0.16759903278326,0.00723225251101732,0.150450900401131,0.190070112402907,0.330307800765958,-0.0467572549458646,0.0320404940726441,-0.0678598391228809,-0.0713013393792295,-0.15039209011061,-9.63567649031464,0.979429698319293,1.00899858022175,0.933744554575229,0.977785308809075,0.910229663801957,1.04276630446944,1.02606926904321,0.981926102149872,1.09931288460086,0.965509594676066,0.968695842595208,1.01270771556876,0.948885667053286,0.978158340139042,0.929129392256334,0.0155632217969178,-0.00905135956816105,-0.025959359007114,-0.150709505403521,0.049566552871549,0.0696642132346272,0.0652682127623878,-0.0659413310130636,-0.00313014818457502,0.00865749013778772,0.0513720703595588,-0.00222778839133697,-0.022085682806769,-0.0261644286468791,0.0424579978356933
-10.33862355315,1.22693314776918,1.17966754394708,0.896237683881636,1.08280609268125,0.992411378751615,0.924987312022853,0.996103200176716,1.14318452588479,1.1706575767588,1.23400846280116,1.34947650456654,1.07463018910867,1.00546280395276,1.01474683761548,0.96086141965802,0.0931351474917203,0.132048698385192,-0.00857534444643803,0.0652036713390421,-0.133946940350902,-0.035927440508851,-0.039779535596857,0.194723466955601,0.0667804724673373,-0.056210262261722,0.112486639916452,-0.143743844170218,0.181378488812374,-0.00480032668828214,-0.0419610552440363,-10.3123119648458,1.26977431775106,1.13409931661274,1.20118224369776,1.01387337840086,1.17012061360851,1.02153285375152,1.04567985345506,1.12755449294421,1.37886535422341,0.937289113579553,1.1231421974056,1.09817936502023,0.68364445772825,0.919593397413989,1.02829736215554,-0.126199749181829,0.26375136604034,-0.0226110548506531,0.108636256208142,0.0140254055268266,-0.0802241983103248,0.150052485388722,0.242511211365479,0.273872871834015,-0.112368411055207,0.0060993089589952,-0.148699269645735,0.185082572100476,0.0330305571634563,-0.0383469550636917,-9.42529568114844,1.04119997950776,0.778596037591112,0.823325669664343,0.980239219557651,0.920108706369681,0.920071457981609,0.996272172050529,0.922285882327366,0.968787729928137,0.989972138574517,0.99901926369627,1.01547216929489,0.982505016487508,0.894427290283666,0.980784117769188,-0.0214586599083563,-0.130748913268026,0.0508431686111998,0.0233779787709807,0.0808985729964285,0.0391722371410161,0.0490736379943211,-0.12946274223668,-0.0252899690329333,-0.0509999384536874,0.0402789623036711,0.0300384144497891,-0.103880004677296,0.0595977662775883,-0.13562592225616
