"β_hat_log_0","β_hat_log_1","β_hat_log_2","β_hat_log_3","β_hat_log_4","β_hat_log_5","β_hat_log_6","β_hat_log_7","β_hat_log_8","β_hat_log_9","β_hat_log_10","β_hat_log_11","β_hat_log_12","β_hat_log_13","β_hat_log_14","β_hat_log_15","β_hat_log_16","β_hat_log_17","β_hat_log_18","β_hat_log_19","β_hat_log_20","β_hat_log_21","β_hat_log_22","β_hat_log_23","β_hat_log_24","β_hat_log_25","β_hat_log_26"
-8.68246231350674,0.98695380834759,0.990477786395489,1.00773141603286,1.02992161697997,0.996570624507104,0.988342804590968,1.02949994029094,0.989895591743353,1.00272148309693,0.975196080774351,1.01030422966211,1.03064580471753,0.975156894184147,0.00187045056112536,-0.0317719959612436,-0.00807784877470805,0.0150263456863979,-0.0016890421103335,-0.0382552179243956,-0.0300480267796982,-0.0166136625172222,0.0194522510946206,0.0101904952713104,-0.016250576990473,0.00836944577920815,-0.0345843447679072
-8.59177069309726,0.965663404016684,0.987516507077205,1.01431220038638,0.990583374966064,1.01006191592337,0.963429641589939,1.00056740019821,0.970777783829621,0.99576154851205,0.983347485365808,1.00553192563762,0.936486962947852,0.990661676349202,-0.0277502288669695,-0.0186484004187191,-0.0044203985956347,0.0175746209284654,0.0220323336394692,-0.0264837319548898,0.00244653546090781,0.0237234785931654,0.00197504129063749,-0.00928963433625263,-0.0171356243551823,-0.0227416785162526,-0.0135744374654874
-8.6874800390271,0.962941781212772,0.988896450100576,1.02578623023196,1.0241854788751,1.01211685140222,0.981596800689037,0.996715345143474,0.977118098209651,0.979880567128468,0.99245805516712,1.01443637870031,1.02887311138913,1.00717669487545,0.00352130340365623,0.0348136774711826,0.0122075331725278,-0.0156405008664835,0.0210229567554514,-0.0222277633334773,0.0152386277343175,0.0373134947526696,0.0452706460919134,0.0167876570270721,0.0182558801912753,0.0213837347016114,0.0318289263750553
-8.74677886294744,0.952458408472288,0.998457353902846,1.02648810449379,1.03259401200908,1.03004835492062,0.994601597231705,1.00687375845301,0.999883499950511,0.999765315312757,1.02025932457093,1.01190342337069,1.02558772939518,1.00607484505689,-0.00574214826132847,0.0164997288558811,-0.020601918770395,0.0367091924880973,0.001303444091719,-0.0196946030434761,-0.0102884745606351,-0.0413588421721925,0.0206070351832727,0.0144542115484582,-0.011266746703355,0.0062210975669352,-0.021688419370524
-8.7536894769563,1.01154663254405,1.00131444894341,1.01875871965833,1.0250844326396,0.993993151665775,1.01736058217028,1.00375826252747,1.0069149559755,1.02076599110839,1.01583752327454,1.01178047891553,1.00299263876305,0.969459979900978,-0.000241253375877859,-0.00365919443261822,0.0262168213754437,0.0282677236848261,0.0527469824021314,0.00291932507583651,-0.013060816864791,0.00360929518886887,0.000622650702596604,-0.0128765043947527,0.0246394840715097,0.0269394427542738,0.000220792687792095
-8.65069369299706,0.998005660669836,0.983764322844406,1.00713078193051,1.00900820088354,1.00090301348997,0.984216687516991,0.988236466772713,0.97484535945186,0.980806550898973,1.01002330294181,1.00682521983914,0.982334066266972,0.989833908901493,-0.0259835990250372,-0.0360321436064112,0.0244234458658133,-0.0079933584463191,-0.00425413899156525,0.0231098312414863,0.0161105329854096,0.0177355628972919,0.00770430103743866,-0.00861519930749033,0.0025072917080695,-0.00613484858189228,-0.0120997547690222
-8.7320790860971,0.978141803088327,0.996282326704798,1.01167252070832,0.964239888191726,0.994343296109843,1.02378611060979,0.997400314202562,1.00627927478496,1.03891839640031,0.981596571406046,1.01358432053459,1.01740521438146,1.03199514319104,0.0441203421079572,-0.0183308120992394,-0.0127509217645985,0.00555556270700775,0.00574892133719973,0.00322616910913366,-0.0196580014872519,-0.00975575511533397,-0.0255491691702196,0.0000907168391064521,0.0295144317907192,0.0109111636215172,0.00738479652630935
-8.71575666404114,1.01862941213964,1.01174273732796,1.01366531117346,1.04525341992646,0.982812483386347,0.972485864163343,0.993010658806208,0.998852952062583,0.985523863429642,1.00912721274715,1.03150501013038,0.97742507672457,1.00205152499555,-0.0318224266927696,0.0307609094885198,0.00488471033730761,-0.0472933299584457,-0.00760903678155267,0.00953852166740181,-0.0202831324628688,0.0157464807699451,0.0073799715347501,0.00607736483863232,-0.0263371409881197,0.0170913459059279,-0.017481928510973
-8.66376924942774,1.02318790138656,0.9847057527123,0.979198319948814,1.01851850681127,1.01825613213428,1.00551356498003,0.999444725101565,0.949068069699078,1.00948542190384,0.998051405876521,0.995536489778268,0.955150151774506,0.997972050440495,0.00324358005887723,-0.0077334511770472,-0.0122213877201441,0.0169280398827452,-0.015507586263511,0.00304086493429575,-0.0435042259043942,-0.00170607913979335,-0.0119743046799014,0.0161146586625101,0.0229713733817866,0.0198797312814453,-0.0100513508710412
-8.73034377273238,1.01972098209982,1.00737838457713,1.00839285578348,0.992534801062662,0.994062310746041,1.02829883665425,1.02302604426412,0.996426152427077,1.03126011172139,1.0036282894237,0.957401248767566,1.00711702529372,1.01980947583356,-0.00540057708266332,-0.0155689084201719,0.00108458518881306,0.000850718595059704,-0.0506849918808303,-0.0232812249016898,-0.00360009485915217,-0.0103658872782041,-0.000458419967543976,-0.0169434540517619,-0.0095260657174523,0.0216412617411986,0.021980171938262
-8.70217349604332,1.03331615752735,0.998838363006263,0.983261840650437,0.955348005867863,1.03946727849904,1.00742529767021,1.03064557423318,1.0104625785593,0.999219034483819,0.994240197256578,1.00593674362793,1.00785307354188,0.961879914589815,-0.0104737933260246,-0.0210348101668478,0.0263862533107265,-0.0267662157236775,-0.0179937300441744,-0.00796537752554806,0.00818167524584452,-0.0146169442263577,-0.00209971296108807,-0.0221566497332868,-0.00592409525126804,0.00187835635300807,0.00521249702844709
-8.74426314083713,1.00879622143612,1.04680492984239,0.995794618534008,0.99630408262375,0.996535753864653,1.03564740721598,1.01478696314144,0.995880165792404,1.05280712741165,0.982477035987856,0.985845719562235,0.997664983819067,0.977606092985442,0.0142284581981645,0.00722798122004979,0.032582924955287,0.000641349866711039,-0.0113691447390757,-0.0000625780501030608,0.0277035137132197,0.00437933186501599,-0.00573714492509268,-0.0219556354657219,-0.0072372721387407,-0.0158261186789805,0.0340624666190089
-8.74339734417265,1.00215624947075,0.996852140113466,1.0451537804844,1.04275128987702,0.992047704866607,0.980672849330975,0.981090972504922,1.00990446514323,1.03573247281523,1.03297558593562,1.00330906730836,0.98778972420853,0.998032499320307,0.0144942237397143,0.00478856996088519,-0.0142722018314124,0.00993400245501904,0.0151195840640602,-0.00861096994218184,0.0088980231729349,-0.00183417641784426,-0.0177140223427213,0.0046797412031703,0.0217418041009606,-0.0152464558182522,-0.0382357372851496
-8.6347633854409,0.984499527389215,1.00640524370789,1.00795957714084,0.962354435074041,0.993602782192721,1.00307560606759,0.960500358076637,1.00329626797951,0.995988212505682,0.972959038619993,1.00870525168774,0.984079240892302,0.963514790673581,0.0117119089474821,-0.0262252931407304,-0.0147103445454573,-0.00919861857109674,0.0112670092917759,0.00961182667296924,-0.00458988355918504,0.00104535064409135,-0.0115732673925174,-0.0179001605274992,0.0357587011467766,0.0263830119899921,-0.0094581384436588
-8.70890422194904,1.0295940586533,1.00048021885943,0.98838098467599,0.993184438760937,1.00284200211602,1.00308878569939,0.970272145209628,0.960663774744404,1.03943711949504,1.00414144435414,1.00974459749352,1.0027576375623,1.00306745650072,-0.0050786510874913,0.0264918779177491,0.0338561831372513,-0.0278762786411455,0.00710196726694571,-0.0164400684287786,-0.0202872738434972,-0.0190434465750551,-0.0160008786179509,-0.00335615180237602,0.0212736928435106,-0.00534003472869274,0.0119937475275976
-8.67267897274075,1.00216422421661,0.975908921686244,1.01220402612817,1.00421506887719,1.00798680341056,0.97334389209028,0.981613729370457,0.988289616433125,0.987268331553821,0.990721099470421,0.994963953787452,0.994724929523293,1.00622916898552,-0.00583845551357627,-0.0126325240626908,0.028817074738577,0.0177091265833053,0.0129138263691338,0.0316492868927453,0.0258071240226435,0.0262197646747593,0.0313106756122885,-0.00461307671585126,0.00557815617897973,-0.00721870648220604,-0.019900302884052
-8.63881802053584,1.00804946771114,1.00115328629295,0.990783617111733,0.974638560523349,0.990845794561495,1.00932004382541,0.992741613321127,0.980617192634172,0.98773000911742,0.983046926414772,1.00555445803877,0.980828967287236,0.993999221192692,0.0148080300574906,-0.0114949833109732,0.0314012288116273,-0.00237320799045896,-0.0226952880144642,-0.0141600910824917,0.00262089201116281,-0.0180030140567238,0.0192473910454142,-0.0143690391959473,-0.0180777032094171,-0.0201751125572929,0.00239927243508686
-8.76674488901839,1.03892928654425,0.959129692220443,1.04703881370997,1.0340703914028,0.985900939424216,0.99572971759334,1.00526142147083,1.04283182124923,1.01668131200144,0.984466917400317,1.02582298652582,0.994883338105336,1.00938208231141,-0.0208432239829246,-0.0137304004919889,0.00499704240253692,0.00450098745304946,-0.00270399855795933,-0.00875227344401462,0.00967062002307775,-0.00789783534747637,-0.0458033634289862,-0.00520614672516693,0.00227656280034173,0.000459706113480805,-0.00213211034772453
-8.70659035490061,0.981421363526202,0.991067821387154,1.03224699156156,1.01414543127947,1.01322940560759,0.974645198953689,1.02068802520615,0.999577587662151,1.01782480306695,1.00544569852261,0.983204238620953,0.963373554615319,0.987107724240696,0.0280030841226042,-0.0243197052061479,-0.000708876613178862,-0.0044378989039144,0.0343859252212598,0.00305832667501756,-0.0186303710789113,0.0132098854360924,-0.0136272550873381,0.014075723045502,-0.00554001012523187,-0.0354520669703172,-0.00920447728179593
-8.73162293474328,1.01380908740567,1.01214142302043,0.967371203747733,0.985228703864154,1.0409282910885,0.995034652573206,1.00688566180419,0.973450558834292,1.03236483566238,1.03397112175431,0.998974307598941,1.00676574495808,1.00590881941001,-0.0332417630349714,-0.000296473727962326,-0.0149335044527146,0.00224830893946899,-0.00814408522852044,-0.00218515557237348,0.0116309631412476,0.00701689819881773,0.00752122791036852,-0.000365604830586644,0.0122541041252751,0.00534853501812704,-0.00866740403195126
-8.64699492593413,0.976493839687024,0.998369790229795,0.994382557325438,0.975499776489345,0.97796919490325,0.981121544962321,1.02491709152901,0.988175014288674,0.998356336637275,0.966623517492766,0.978438754923193,0.992988682193685,1.01409609113235,0.0233906345485716,-0.0210544914355109,-0.0396168839493664,0.0177039660854103,-0.011694338844234,0.0152632236002154,0.00622822342390715,-0.0326823423596985,0.00350982003308928,-0.00436354476502933,0.0397906717959514,0.00160181191526971,-0.00692883505920238
-8.6018411552505,0.992563467577023,0.987054410349845,0.959725869124114,0.964952753535987,1.02677785795389,1.02409367720705,0.983996801363711,0.998739173681478,1.01129551264963,0.956954598418034,0.978696296949815,1.00709048443598,0.987024785649583,0.00450504475204458,-0.00795445587355038,0.0255308193042498,-0.0191283313010498,-0.00722024912578314,-0.00390860014027204,0.0139997761149627,-0.0067873565406736,0.0274691666795932,-0.0174481040410143,0.00755154867222487,-0.00624002147967314,0.00768534479423234
-8.81267029434516,1.02468401888169,1.00166427250631,1.05564358514341,1.00313051898706,1.01521818281565,1.03656644261853,1.00075969838482,1.02634636889573,0.98238847252916,0.990106199421527,1.03058074894066,1.0265837738641,1.00677426947946,-0.0143837262758577,0.0190774835442631,0.00845863980753244,-0.0181952315079397,-0.0116234624590311,-0.0226446715709537,0.0261987671555427,0.0116011549485743,0.0158163465217906,0.00426677715457073,-0.0109678980304086,-0.0292145005376237,0.0174492665586011
-8.64515374911213,0.966850432330641,0.997102369825173,0.967256385562078,1.01082819109532,1.03256176749508,0.989065165241907,0.980366014809228,1.01412999492719,1.00694365929575,0.983942004003926,1.00362788385504,0.953875642385173,0.998751261090582,0.00274717620942422,-0.00725808196426262,-0.00351740897580804,0.00296847298163323,0.00293785659171221,-0.00275792815081221,0.00706046289185829,-0.0396985980101286,-0.0127738763088002,0.00710079692516825,0.0149702311984957,0.00661029386205925,-0.0100494984574232
-8.85319717019406,1.0001910260815,1.03850638442475,1.0355759361948,1.06633493924365,1.02878003771344,0.9878406636802,1.02386962517318,1.00887612940751,1.01893737145723,0.994542996009911,1.02142968451982,1.01577797440435,1.02960431487101,-0.044906780676052,-0.00521027377963133,0.0201475558602343,-0.0326653828917701,-0.0129393299516975,-0.00630443273137716,-0.0103589623660303,-0.0484978221099278,0.0259492035508773,-0.0332373144513057,0.0117904880635339,0.0161929455288613,-0.00269375328680292
-8.71042782157198,0.987767370765023,1.01351771721028,0.989389638633355,1.01798357374809,0.990433992820237,1.02276714755051,1.00713333491095,1.01377758941391,0.992328786053829,0.993508077225625,1.01582182347396,0.985216824461185,0.98286397336101,-0.0213257364174047,-0.00725030345818069,0.0549981827994219,-0.0100241684269093,-0.0223149827835954,0.0341603952684763,0.00214031702281466,0.00656389384905103,0.0124336557573925,-0.023142876471819,-0.00627509707070299,-0.0294383299028016,0.00196251512820526
-8.81514447341185,1.0068608033886,1.03032804576423,1.01798363910826,1.04080915229289,1.02623892410133,1.03760030231643,1.00015243954952,1.02053346029443,1.03958630383092,1.00987800492364,1.00760916946534,0.970317647192854,1.0111383265524,0.0325960020100474,0.0167740964941459,0.0140268064381116,0.00614464170938308,-0.00991061706923805,0.0217240563646889,-0.0189210909377938,-0.0200904271502708,-0.0359116909389764,0.0211450891772788,-0.00737240418004377,0.0217128801363852,0.0256205953784621
-8.68153548319168,0.996698049046549,0.958353186070725,0.988057325952623,1.00745680058992,1.00440765863081,1.01310322111982,0.982447898900077,1.02570275704636,1.00631255008033,1.00637409241577,0.982158584015033,1.0195103338481,0.987109175602851,0.00492315654633939,0.0109544735279906,0.00690424766479746,-0.0304113802441159,0.0184819007724627,0.010813338379174,0.021610056385715,-0.00375599090778928,0.0252301923426922,-0.0126384177349045,-0.0112030192233675,0.00777254357145226,-0.0127517528557066
-8.71196571732988,1.02132914581629,0.994156377630881,0.966685710443444,0.992451395495596,0.978243295104175,1.01595783750329,1.02249001071559,1.01404079700425,1.01545016280807,1.01182696760441,1.01760998915007,1.01602533228964,0.990436536895558,0.0091822328735119,-0.00824244932415377,0.0315909533295236,-0.0176663893878866,-0.0138323417349362,-0.0102239404455892,-0.0173372833808358,0.0131919163670964,0.0131318702485529,0.00439127317468117,-0.0119595195795247,-0.000465338038252389,-0.00910896725347642
-8.70899262438263,0.982286623418073,0.977236858157312,0.993615554729701,0.976264577672259,0.991020842178321,1.02642825945714,0.999190204299402,1.00760207313405,1.0068022095455,1.01360934499928,1.0365248735018,0.985296127472839,1.00100793981817,0.00690017318781442,0.0118896253054107,0.0187339674029186,-0.0277483801074337,-0.000130853889044714,-0.00695189162869094,-0.00119593113146854,-0.0165402592348626,-0.00235046617755965,-0.0296194494990242,-0.01425162563707,-0.0203109060180623,0.00593199389112668
-8.76134827003239,1.00601877186139,0.990522434431347,1.00819890151671,1.02720278799406,0.98484214675606,0.967234460945392,1.02664734887213,1.05797243033717,0.979528085021837,1.01800701828278,1.02563206524183,1.02725065944378,1.02832499956114,-0.0105752374613769,-0.00957567516269701,0.01241566723151,0.0132279618740267,0.016812856818169,0.0283396751754266,0.00946513906356194,-0.0134221579554958,-0.0129451106251558,-0.0064965124573343,-0.0160427460214758,0.00368871621231128,-0.0215163358443542
-8.81326803397091,0.992169595849558,1.04884991692278,1.02888637922908,1.01430949088836,1.00959792317267,0.981836645103922,0.995487648216103,0.996802752330011,1.0187210909469,1.07157419065981,1.0382322527443,1.00888602597615,1.00097127474598,0.00452957736076937,-0.0189822544803218,0.0358112771760719,-0.00851408713958425,0.00623829467777631,-0.0186120838895618,0.0139808664845904,0.0260034300626948,-0.0159651936581176,0.0103506922990056,-0.00543239576577896,0.0269344856788691,0.0157073839912003
-8.79131417341353,1.01003373256885,0.998355392873949,1.03128234687839,1.02417817556263,0.992802556328707,0.991114352255902,0.990729659852648,1.02497897871664,1.03160366654702,1.00371496083913,1.0205950795857,0.998165939749146,1.00653422045491,0.0036527152873553,0.00473881775636172,-0.0126519256804437,0.0023928627166538,0.0197912047647403,0.0017481672653029,0.000534918744538234,0.00753563717007013,0.0290826393746286,-0.0171407642258242,-0.0312040426149742,-0.0137867677745462,0.0158962317200593
-8.68903296442804,1.01377176285154,1.004361083687,1.01014823292776,0.986505198424656,0.989428914280887,1.0168261529192,0.962131277430227,0.975487458794476,1.00128301895567,1.00228818867693,1.00741429551994,0.990496635258383,1.03234571734924,-0.0154247667070525,0.0172208754841881,0.0131555316443594,-0.00165167385459295,-0.0128041589485948,0.0150743906054516,-0.000515982198214174,-0.0230163670192671,-0.0133997117850425,-0.0169948434554219,0.0355407984537553,-0.00922897956521754,0.00615386764599489
-8.74028973444704,0.998696122509839,0.974620841674867,0.995641259241413,1.00143667924945,1.00453542620647,1.05944027547656,1.01625032437283,1.01020557740847,0.964842920803331,1.00930657545298,1.01754705005455,1.00355588678013,1.02137922229663,0.000882807545547248,0.00877429424655165,0.00972158768941858,-0.0557524688330664,-0.0317063053859312,0.0322853432373091,0.00163605587635922,-0.00955893944980795,0.0464630159186989,-0.000761910553806856,0.0173471503898658,-0.0143741131775903,-0.0163395771422101
-8.68780909254067,0.980633791005197,1.01043678757511,1.00429227579741,1.00870938830792,0.992478983902659,1.00594019360709,0.990333335704326,0.979599967966463,1.00508547757157,1.01752010722634,1.00188974307969,0.982900001680456,0.989955530927806,-0.00949273495456398,-0.0103128345095705,0.0108891122579326,-0.0511161611986478,0.0057972778600117,-0.0117916745535757,0.0213148587936405,0.020305372335454,0.0154542010904368,0.0109925387033252,0.0266081414700065,-0.0226527881650585,0.0103717547585958
-8.60383626443176,1.00397637358428,0.960177796324809,0.986396397854261,0.974388932993263,0.988865359552559,1.00168578111791,1.02698111456367,0.98204407850962,0.957688790420484,0.987788560965621,0.961304261583394,1.00689874800986,0.990507548419593,0.023786206967973,0.000256508008668076,0.00846950645480075,0.0322306914165505,0.0142030326495321,0.00204663164192937,-0.0147958179405144,0.0107961065599802,0.00376035525593978,0.0228440741921281,0.0159490849392023,0.0210879453680599,-0.0384260303675556
-8.65374590606682,0.99536170246309,1.03701813105989,0.989238109654227,1.02959216540846,0.955913124717655,1.00269275637092,0.981732289904621,0.968531275748776,0.980437818018641,1.00052182598641,1.00312549364653,0.971153604509446,1.024766049938,-0.034330131658445,0.00855887506535415,0.00831692838793843,0.0322483729079611,0.0160439438212882,0.0309383948798759,0.0098620085851355,-0.00925202436294074,-0.0241034646034934,-0.0110092879381651,0.0120841484713476,0.00472249039575946,0.0101260569861477
-8.75138774807811,1.00564643170968,1.01112906401044,1.03530543090853,0.985974368082181,0.995756507495984,0.995166527247053,0.991949529822334,1.01042970029669,1.02824774862976,1.01510127258555,0.999832643903572,0.992600377484183,1.03138591647373,0.00987432515972575,-0.0267075624691622,0.0130309975539035,-0.0318014625666174,-0.0175393600850175,-0.0101555868723295,0.0224366216450879,-0.0138217368067133,-0.00942250705709548,0.0329803151973676,-0.0233979448006283,0.00853301330859186,-0.0208791919553257
-8.66601393497472,0.986990677666221,0.999417452692908,0.978099790031631,0.974204917670716,0.984898945769608,0.995831718785271,0.99491113673524,1.02000784145068,0.996382167276999,0.993411183448143,1.01657974947332,0.997358530199758,1.00169909679106,0.0100169766430183,-0.0178390517051517,0.0187764746969114,-0.0190631158190709,0.00354032756182699,-0.0271497096747837,0.0188037922486168,0.014768968174814,0.0187571116060006,0.00581891316465084,-0.0153684811694023,0.0407675637060523,0.0181086047649554
-8.63047055509384,0.942733968555425,0.983543222905494,0.998616527723825,1.00369807536391,1.00602060119656,1.0093104297703,0.996380009840003,0.998936500614416,0.995377058390137,0.995051863725664,0.985824037173176,0.978745324537003,0.996668187578723,-0.00190685621729502,-0.00945495748696436,-0.0245819582905781,0.0574181533362139,-0.00717546098968387,-0.00461472287764554,0.00232716962736008,-0.0142056375279085,-0.00367891959748736,0.0120712571299833,0.00516365220074382,-0.0220361047672707,-0.00274634354946679
-8.65960136517895,1.01185505265527,0.990575235470831,1.00305917785826,1.0006939433393,1.02033663105036,0.964893575368952,0.964817540969707,0.993791766380153,1.01296058194879,0.998987632180644,1.00860333303362,0.982675164714093,1.02379949942306,0.00154123509141018,-0.0280121848559595,0.00616222275605425,0.0205358487661172,0.00488622434118122,-0.0135226745873275,0.00330087000503264,-0.0000695945729389264,0.00559672838832836,0.00903088198865783,-0.010050103011392,-0.00799651887384765,0.0175749494537785
-8.79319681733022,0.995833390452548,1.01475509610894,1.01812292438743,1.01716532360158,1.0237950607324,1.01666465800901,1.00107857203007,1.01995558918884,0.993747267039224,1.02983491670658,0.987695051302254,1.02507174163952,0.998479671608482,0.000789546584117858,-0.0191783023189384,0.0166669240155704,0.0162946469345866,-0.00845261948719802,-0.00952540494294243,-0.0283298336346183,0.0264469811339916,0.00400839196161877,-0.0118422084635547,-0.0248640098392277,-0.0253067928054236,-0.00938468065397398
