"β_hat_cc_0","β_hat_cc_1","β_hat_cc_2","β_hat_cc_3","β_hat_cc_4","β_hat_cc_5","β_hat_cc_6","β_hat_cc_7","β_hat_cc_8","β_hat_cc_9","β_hat_cc_10","β_hat_wcc_0","β_hat_wcc_1","β_hat_wcc_2","β_hat_wcc_3","β_hat_wcc_4","β_hat_wcc_5","β_hat_wcc_6","β_hat_wcc_7","β_hat_wcc_8","β_hat_wcc_9","β_hat_wcc_10","β_hat_lcc_0","β_hat_lcc_1","β_hat_lcc_2","β_hat_lcc_3","β_hat_lcc_4","β_hat_lcc_5","β_hat_lcc_6","β_hat_lcc_7","β_hat_lcc_8","β_hat_lcc_9","β_hat_lcc_10"
-4.73254275428379,0.947207564633561,0.994757994151632,1.08096577587907,0.946068814458272,1.1351601911295,0.0140470201728856,-0.118191633015233,-0.144753859126452,-0.158902894551902,-0.0564842853785728,-5.05321534650914,1.17323029132865,1.11875036216899,1.50164413500293,1.02685220154949,1.02903884339041,-0.0040293366148026,-0.107329822677643,0.0218537484256963,0.392136711763,-0.379861218025224,-4.22558896230162,0.681174472759932,0.887857216706885,1.06822422070226,1.07482366335169,0.59313091882436,-0.0652695054421484,-0.0620235470454869,0.0366466612388637,0.0608196236089025,0.0284115022458303
-4.97430554244556,1.15324191399659,1.13012713102745,1.24252845324819,1.2604710841898,1.11827371275902,-0.0369964028375281,0.179736143963949,0.141725645337019,0.22598468679121,0.0227245864668952,-4.97348873747231,1.05641909089558,1.04825959867892,1.38628227869333,1.02812588374124,0.916033844709978,-0.141911364288826,0.0211892256461805,-0.109194067362985,-0.276798172022368,0.269614768172965,-3.88780159121686,0.97557460213763,0.350452608808054,0.601669804885655,1.10542610859761,0.860365982257805,0.379154884413142,0.114107568685557,-0.220917221604794,0.0288091425748974,0.0650159600394217
-5.43668554787951,1.21799696745287,1.451668875241,1.54464611020108,1.48373298138286,1.21012591394437,0.0916115945414489,0.369038667012949,-0.0775715674589559,0.280332202516892,0.0659360144896144,-5.21895828571997,1.09801661028874,1.25608732827908,1.56142027982997,1.32106526427355,0.989297038301771,0.42218681328234,-0.187552936145704,-0.12480026093531,-0.293743012743756,0.186052019720606,-5.51053678137366,1.35376636884304,1.13170042562726,1.20594027539838,1.06972430400363,0.941036907890957,0.178134948082678,-0.0608654235409851,0.219714473326906,0.158924506420662,-0.363067268373905
-4.60900317093519,1.18537690257853,0.974136204902302,1.00370739237067,0.889603632608941,0.767792056040951,0.0468769214868103,-0.127777575964631,0.0760468350731286,-0.122661088910051,-0.0237225480020862,-4.67552840339678,1.24819893779864,0.876604201995069,0.750310782075751,0.835044267704896,1.03292639154673,0.0506151107299249,-0.104180127080543,-0.0784836962196249,0.133644092284645,-0.296783440362009,-4.96647015236023,1.30290668251323,0.921859938228791,1.08417134842412,1.00781041972302,0.850084116239712,-0.131350396689626,0.0400048796221024,0.103275261286777,-0.19976047731746,-0.0019739966556796
-5.0502752169779,1.07715186947758,1.53193998982963,1.52837432843409,1.19294630543561,1.14471460779796,-0.175253505212752,-0.13390961143753,0.133538518341311,-0.139874263113539,-0.37728593758508,-5.28440044975295,1.37479396422091,1.25218793536319,1.34228840814293,0.992261525580991,1.24685808876002,-0.155027460733411,-0.291703153062977,-0.022997347470911,0.337516476329547,-0.259773341658913,-4.72831758894061,0.939574461643275,0.77654592887173,0.918511464818593,0.872520773159511,1.18963181128701,0.277649357739372,-0.0261443644463252,-0.0770455436687049,0.220014975255947,-0.122265099964863
-4.82616640652728,0.970054057067918,1.06216149966094,0.996255389216098,1.02490051487028,1.18582951961631,0.0719096987882639,0.164305662776699,0.0362772237382272,0.0900248740843211,-0.0487437936395587,-4.82288277314473,0.749312796521703,1.34422375403659,1.20365035607994,1.17840174189461,0.759580986573174,-0.143675643318632,0.227723253782231,-0.116081222163774,0.0793210083204084,-0.215425501562016,-4.86913832241553,1.1167369817722,0.998684229501069,1.07794526589346,0.96498299977791,1.0510617508971,-0.196730837625443,-0.206026530238837,-0.17236891979718,-0.305759165421296,0.102823058291243
-4.55779739292626,0.891008460052805,1.01140054918271,0.885639017115835,1.22156263080566,1.00923060934737,-0.0269333489898595,0.0998416343450677,0.0693077345447488,0.0496495917582984,-0.00273494544833693,-4.67073280028919,0.853714589215157,0.903750987879345,1.13473465971718,0.995057740126055,1.00152489093628,-0.0178187160054202,-0.00957172981143827,-0.15287831588287,0.14778574916466,0.102159422318832,-4.2920291628439,0.978127780967153,0.93488273332241,0.943759397198101,0.956647290345094,0.872253176326509,-0.00399580366001892,-0.0386642128349214,0.192389663314684,-0.137576981017541,0.323589653870179
-4.53430305994152,0.872202639899322,0.861348167341541,0.93384515347274,0.99488137929673,1.0443749702092,-0.0556887761265405,0.139588299620163,0.248441597970869,0.0195096040884815,0.0104124986835987,-5.02894716171135,1.11182777457874,1.03042143255357,1.12825156814268,0.695155371969302,1.32491011168496,-0.164147838482584,0.188115531999358,0.0508860980801526,-0.0432764922517142,0.273158266774846,-5.01059175796671,0.906512558375138,1.01354013826755,1.31086979341624,1.06549616285304,1.25555339286393,-0.0334952503934381,0.0533617051641241,0.295807731589197,0.126211268338511,-0.0378028743466759
-4.73869532140475,0.980272595447753,0.809122753764482,1.11341000543843,1.02372998983786,1.21730776910993,-0.178773906264108,-0.0109503290147101,0.0605647073079798,0.154626035577723,0.136138725616865,-4.96898757068462,1.13070466843949,1.18290314645898,1.25443057826564,1.17786822133567,1.04000950285556,0.00962349069889716,-0.0834351982276107,-0.064678597315483,-0.284375403360846,-0.518937653021247,-4.4559019366863,1.37979073567489,0.893332485621069,0.614144984772532,1.0190548819796,0.700011344873704,-0.0652607588915031,-0.137708101834622,-0.0403959323720796,-0.0924950308694669,0.235379193703594
-4.91676702152923,1.17547021512647,1.11039563953682,1.06695361177892,0.879714677308946,1.03665190618437,0.0546009286170066,-0.0831533850750232,-0.0398894656446094,-0.10356933086402,-0.147136556088255,-4.51284341658387,1.12846273043736,1.04324721216892,0.592905348998214,1.22800205189593,0.902264145992334,-0.099443793937506,-0.410676975690189,-0.121086691992939,0.000310499975035781,0.191123465674885,-4.41682179152281,1.11319585172156,1.09536874301204,1.03683269720165,0.935681891069686,0.739264171337642,0.265239329658637,0.199278017157667,0.468592010495163,0.114735290085566,0.0833644811869624
